UniqueCount	AmbigCount
0	0
2	1435
7	1435
0	1430
0	1437
0	1250
0	1414
1	1409
4	1408
0	1430
0	1423
0	1401
0	0
0	0
0	2
0	2
0	2
0	2
0	2
0	2
0	2
0	2
0	0
0	0
0	0
0	177
0	162
0	172
0	177
0	187
0	18
0	18
0	758
142	759
43	758
7	758
35	758
8	0
14	30
0	30
254	0
10	304
235	304
301	0
0	3382
49	255
11	2813
0	3382
26	2964
1	3316
0	3386
0	2993
0	3632
0	3237
13	3378
0	2430
0	127
0	183
0	190
0	89
19	89
29	2262
0	2311
36	2238
8	2134
3	2085
0	2300
16	2321
28	2232
9	2067
0	2450
0	2302
0	2295
0	2147
14	0
0	362
0	424
0	387
0	0
0	0
0	6
0	530
0	530
0	525
0	244
10	192
0	250
200	0
0	5
0	5
34	0
0	257
1	257
3	201
1	126
62	182
0	189
0	256
0	160
0	160
159	0
0	797
51	792
0	794
0	1231
0	1265
0	785
0	1188
0	1223
115	0
0	2
0	2
1	258
0	258
5	258
1	1271
0	1433
0	1439
6	1453
0	1456
1	1440
0	0
4	0
0	0
0	0
0	0
0	0
4	0
0	98
0	98
0	86
0	86
11	86
4	0
0	0
0	0
0	0
115	0
2	62
10	62
0	281
0	259
1	258
5	281
158	0
10	138
0	138
7	138
32	126
0	126
0	126
0	115
5	0
1	0
0	1
0	1
129	0
18	376
0	374
2072	0
0	595
0	1105
0	1026
41	1026
0	152
0	152
0	163
0	0
0	0
0	129
0	132
0	141
0	0
0	0
0	0
0	0
0	0
0	0
19	253
3	253
0	250
2	0
4	0
0	0
0	0
0	0
0	0
121	0
270	752
1	752
535	0
69	0
0	21687
66	21687
114	0
7	0
10	0
0	412
10	412
0	0
97	1917
4	1914
0	1615
0	1714
4	1711
1633	442
0	442
0	25
0	25
0	24
0	312
4	312
486	0
0	672
0	711
4	547
0	547
56	525
7	25
0	711
0	5
0	0
4	685
0	685
14	887
16	1165
0	1381
6	1157
1879	3
84	461
203	0
2	229
0	461
12	461
8	356
68	356
4929	0
0	0
0	0
0	0
0	0
324	0
212	2
0	428
3	428
523	0
0	170
27	170
6	107
0	115
45	115
0	0
0	0
0	0
0	0
0	0
0	0
16	14
1	14
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	29
0	29
0	29
0	6
0	29
0	28
0	29
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
4	0
0	0
128	2
146	0
2	48
0	48
