UniqueCount	AmbigCount
0	0
1	602
1	602
0	602
0	602
0	530
0	586
0	586
1	586
0	602
0	600
0	586
0	0
0	0
0	5
0	5
0	5
0	5
0	5
0	5
0	5
0	5
0	0
0	0
0	0
0	82
0	72
0	78
0	82
0	88
1	5
0	5
0	362
76	362
12	362
8	362
12	362
5	0
9	13
0	13
126	0
9	135
119	135
141	0
0	1510
10	74
3	1197
0	1510
19	1292
0	1407
0	1505
0	1305
0	1602
0	1402
4	1504
0	1044
0	63
0	92
0	98
0	45
9	45
14	1115
0	1146
19	1106
1	1046
2	1020
7	1134
5	1150
9	1096
5	1017
0	1009
0	931
0	929
0	851
5	0
0	116
0	147
1	140
0	0
0	0
0	3
0	276
0	276
0	273
0	115
5	89
0	117
101	0
0	4
0	4
12	0
0	134
0	134
0	102
2	63
27	92
0	98
0	134
0	96
0	96
64	2
0	255
28	255
0	256
0	404
0	423
0	257
0	403
0	416
61	0
0	0
0	0
0	116
0	116
1	116
4	533
0	591
0	603
2	604
0	607
0	602
0	0
1	0
0	0
0	0
0	0
0	0
5	0
0	56
0	56
0	26
0	28
3	26
0	0
0	0
0	0
0	0
45	0
0	36
7	36
0	124
0	103
0	104
2	124
49	0
3	51
0	51
0	51
17	47
0	47
0	47
0	39
0	0
0	0
0	0
0	0
57	0
14	186
0	184
885	0
0	217
0	448
0	425
25	425
0	67
0	70
0	72
0	0
0	0
0	64
0	68
0	72
0	0
0	0
0	0
0	0
0	0
0	0
4	92
0	92
6	92
3	0
0	0
2	0
0	0
0	0
0	0
69	0
92	282
0	282
248	0
24	0
0	10604
23	10604
44	0
6	0
2	0
0	171
1	171
0	0
40	779
0	778
0	650
0	684
0	683
797	193
0	193
0	17
0	18
0	17
0	122
2	122
217	0
0	230
0	235
3	268
0	268
36	255
0	5
0	235
0	1
1	0
1	237
0	237
5	320
4	469
0	574
4	468
839	0
44	153
92	0
0	84
0	153
7	153
2	120
24	120
2201	4
0	1
0	1
0	1
0	1
145	0
102	0
0	214
2	214
230	0
0	72
11	72
2	39
0	47
31	47
0	0
0	0
0	0
0	0
0	0
0	0
8	9
2	9
0	0
0	0
0	0
1	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	15
0	15
0	15
0	0
0	15
0	15
0	15
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
57	2
60	0
0	39
0	39
0	27
0	27
0	0
51	0
42	0
10	481
14	481
0	611
4	518
69	0
0	64
0	118
0	119
0	123
0	617
0	721
0	760
0	655
7	330
0	0
0	68
0	68
5	789
0	789
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	369
0	369
14	369
0	0
124	0
0	239
0	245
106	232
9	226
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
98	46
0	40
99	0
28	181
28	183
1	1
0	1
7	155
0	155
0	0
53	0
0	1043
96	1047
14	918
305	0
0	0
0	0
0	0
7	4
2975	191
34	2
100	0
184	0
4	912
4	912
69	910
49	0
0	143
39	143
0	12
0	12
1	12
52	0
25	0
0	255
0	255
0	255
8	0
324	2
0	347
5	347
3	189
0	193
0	199
1	185
5	183
23	0
36	0
0	15
0	15
1	16
6	11
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	10
0	10
0	10
0	0
0	0
0	0
0	8
0	18
0	18
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	12
0	0
5	12
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
66	0
15	0
0	352
0	352
0	309
0	0
0	0
0	0
0	58
0	58
0	59
207	81
0	43
0	58
68	502
68	502
1609	10
195	0
0	68
2	68
0	134
0	107
0	116
16	882
9	868
51	452
71	5135
0	5126
1	5135
0	5135
1	5135
4	4361
0	53
0	53
117	0
2	18
0	18
0	9
5	9
60	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	113
0	130
0	155
1	152
0	143
0	159
0	157
0	147
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	309
0	309
85	0
38	2
104	2
0	263
49	263
62	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
0	0
0	0
0	3
0	3
0	0
0	0
0	3
0	0
0	0
0	3
0	4
0	3
0	4
0	0
0	0
0	0
0	348
0	436
6	436
0	338
0	426
3	0
2	7
4	7
0	0
1	8
0	8
0	6
0	0
0	0
0	0
0	0
100	239
0	239
0	1401
287	1401
16	220
0	215
7	215
1	86
0	86
161	4
0	92
4	108
0	108
4	0
1	307
0	319
0	325
1	248
0	183
0	0
0	0
0	0
3	2
8	169
16	181
0	129
0	141
5	0
0	0
0	0
0	0
0	0
0	0
0	0
10	32
0	32
0	216
0	150
2	216
3	0
2	11
0	11
0	46
0	46
129	0
3	71
0	71
0	71
1	51
22	0
3	360
0	286
0	360
6	0
66	383
0	383
0	383
0	0
0	0
0	0
0	0
0	8
1	8
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	5
0	5
0	5
0	0
0	0
0	617
0	617
0	466
1	466
0	466
7	466
1	391
6	391
0	466
0	108
1	114
0	113
0	109
0	0
0	0
3	886
0	886
60	886
23	0
0	0
0	49
0	53
0	48
0	52
0	83
4	83
7	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
