"baseMean","log2FoldChange","lfcSE","pvalue","padj","gene_id"
300.222997482065,-1.59418630836724,0.138173466246895,7.65428779913512e-32,2.21811222008707e-29,"XRCC3"
594.225103088274,-1.18541458218439,0.102625427728963,7.58621574446246e-32,2.21811222008707e-29,"TCOF1"
370.003974644534,-1.57492867430488,0.136683371546647,7.97436617268339e-32,2.27359469087943e-29,"CCNF"
279.083014314024,-1.68834665042818,0.147036777138298,1.37827063404857e-31,3.86725238064709e-29,"NEIL3"
1431.81551696473,1.16124724586707,0.101044500928856,1.4673375804904e-31,4.05283225161388e-29,"ALDH3A1"
801.063311585328,-0.985125632533845,0.0852968228021142,1.5605979397952e-31,4.24410612027072e-29,"NSD2"
222.502075519168,-1.90797778127002,0.166703039195282,2.22787370853746e-31,5.96698841603283e-29,"BIRC5"
979.303227306066,-1.0284611046059,0.0901241241399946,3.12834390570579e-31,8.25369182405393e-29,"WNT7B"
406.055944099839,-1.43411250687098,0.125918414406761,4.92935325725589e-31,1.2814143754193e-28,"CEP72"
807.394019313278,-1.12227838258085,0.0996366940499716,1.60855227446798e-30,4.12092442837253e-28,"CDK5RAP2"
270.86049602677,-1.81483980554079,0.161461876969951,2.35702335494403e-30,5.95215740647794e-28,"E2F1"
743.349527528876,-1.25378328049592,0.111654176297884,2.76443481633484e-30,6.88266397864099e-28,"POLA1"
243.535363111657,1.68986331847874,0.151340899078118,4.50658443687481e-30,1.10642907070328e-27,"CDH1"
207.518576265737,-2.40328072436377,0.215725559739325,6.83847915839863e-30,1.65594241209606e-27,"AURKB"
306.123690577135,-1.56757182891953,0.140978763909564,7.20695561258122e-30,1.72158586977835e-27,"KIF22"
237.781532596054,-1.95459838491946,0.176177179643029,9.11821625623346e-30,2.14910278348585e-27,"CDCA5"
407.070713430999,-1.45201282350682,0.130370680341778,1.09664999777889e-29,2.5507213172023e-27,"RBL1"
3423.03509995409,-0.677281751240105,0.0609094824667394,1.83228188812845e-29,4.20639570603204e-27,"DOCK5"
256.328542929627,-2.01203383548561,0.182300918410157,1.97010782203597e-29,4.46481999617048e-27,"CDC45"
968.022364064461,-0.936034894020328,0.0840704162598971,2.0772478242287e-29,4.64803921378364e-27,"MYO19"
345.10890477612,1.4033204714068,0.127447072107755,2.93810285090679e-29,6.49210551193492e-27,"PLAU"
250.206045356294,-1.67572010735753,0.153470143335237,7.06810564425728e-29,1.54250498115477e-26,"MCM4"
184.425804818014,-1.98282565507815,0.181710657909526,8.42515889825992e-29,1.81623821761635e-26,"MCM2"
127.080846521295,2.584688655715,0.237386266238962,9.48379109570544e-29,2.01981897829861e-26,"GRIN2C"
325.969657943975,-1.49436248769932,0.137341798937803,1.30220731373741e-28,2.74037127201622e-26,"CENPO"
250.266872087084,-1.90171352013045,0.175203512309006,1.47906279315233e-28,3.07592858759456e-26,"XRCC2"
243.554323384045,-1.76836564405288,0.163037624948898,1.89480586693755e-28,3.89470736161106e-26,"DEPDC1B"
538.876846955074,1.11384775768215,0.102553299580986,1.96337933416211e-28,3.98927086091765e-26,"CYFIP2"
192.213984489034,-1.86579198257869,0.172491231492245,2.73472541541172e-28,5.49337967820828e-26,"CDC6"
331.172058217157,-1.42465731108466,0.135037521993634,2.92215964224438e-27,5.80393438156786e-25,"CDCA4"
361.451941663474,1.30167612115651,0.123448698160855,5.09001644175891e-27,9.99735784899692e-25,"MAP4K3-DT"
289.99982412409,-1.68626393839691,0.160791140347672,7.20314156116526e-27,1.39923003710679e-24,"PRC1"
744.59224249303,0.949492110242003,0.0901352973257327,7.996946425801e-27,1.53654371705309e-24,"HAVCR1"
520.801223489656,-1.53556169654173,0.146873953062744,1.15645409687169e-26,2.19813323337643e-24,"BRCA1"
990.464147641473,1.02615514082026,0.0977253431791628,1.28147890362993e-26,2.40986197653897e-24,"RND3"
233.218323647183,1.82057498259421,0.175125591265513,2.06859339324587e-26,3.84910793814812e-24,"ANXA13"
265.921264613928,-1.91570752862631,0.183939502335874,2.42978168061485e-26,4.47408862169049e-24,"KIF11"
593.805293863285,-1.03468080431186,0.098572592947824,2.69032713352955e-26,4.90277450921668e-24,"FANCC"
271.729625741196,-1.50523934578182,0.145536755354343,5.44132839704748e-26,9.81493490557228e-24,"BARD1"
403.186222155525,1.38151045460478,0.134055494529197,5.89305967420033e-26,1.05223854404888e-23,"ANK3"
418.463066830747,-1.28831638083892,0.125215236887368,7.47274047820514e-26,1.32095633433232e-23,"POLD1"
449.926042423306,-1.17252885419846,0.113975129852596,8.37737522190956e-26,1.46620655245243e-23,"POLA2"
578.919376584423,1.06216212073088,0.103434891715956,1.10929098078458e-25,1.92244477130677e-23,"DUSP16"
311.125400448412,-1.7356076919275,0.169553113972142,1.33473731006166e-25,2.29069431358834e-23,"ANLN"
171.781967126642,1.72761900649904,0.169492816048695,1.68153342673086e-25,2.85812176772322e-23,"KRT19"
286.751472304596,-1.68547220356985,0.165636712779829,1.97339068724861e-25,3.32225020747559e-23,"CDCA2"
569.291613620263,1.08899327551038,0.106702178795458,2.00179683249893e-25,3.33827949132864e-23,"PLK2"
294.926137027027,-1.46662874515906,0.143980416839555,2.64883972791027e-25,4.37603176357662e-23,"MMS22L"
767.702433294484,-0.944410890922187,0.092776661241411,3.21841720858501e-25,5.26777416631086e-23,"OSGIN1"
235.524815992263,-1.82086280753765,0.180879761306788,5.92994736344412e-25,9.61685133427538e-23,"GTSE1"
166.969291691477,-2.15636777653348,0.213829735808204,6.818697193523e-25,1.09576463899915e-22,"TROAP"
283.168505872512,1.24253997126628,0.123362559683316,8.11259183399034e-25,1.29194852116619e-22,"LINC02331"
3011.11005341726,-0.754777446519671,0.0747441324964661,8.50047982489083e-25,1.34163376664817e-22,"SMAD6"
370.21052706157,1.35445724250259,0.135231926425744,9.90356191165616e-25,1.54925012311811e-22,"TPD52L1"
371.346362651735,1.17874065722928,0.118877642893788,2.76567318307768e-24,4.28849165414598e-22,"KITLG"
1567.77092750362,-0.76876836155357,0.0770489285589463,3.27181884312123e-24,5.02921232085686e-22,"LAMA3"
116.262357287959,2.62971179649224,0.265363565856026,3.49835180196274e-24,5.33106593131856e-22,"C3"
364.138814996489,-1.72366284962511,0.174585152622067,4.14910216158054e-24,6.26869050515035e-22,"CENPI"
325.642828859659,-1.34124437286923,0.135790580366518,5.46344161384018e-24,8.18451333964855e-22,"MCM8"
3795.64230315843,-0.681977232330127,0.0692424583865077,1.02937321572904e-23,1.52909498608758e-21,"CMIP"
273.687662360062,-1.49558166571477,0.152827556522367,1.134060063127e-23,1.67056497799134e-21,"B4GALNT1"
141.727110254021,-2.32450517295119,0.237153827855104,1.15282753219552e-23,1.68417622203472e-21,"KIFC1"
214.466051293133,-1.90745909747748,0.195658422227816,1.4732755651756e-23,2.1249928431719e-21,"CDT1"
353.849300704118,-1.2918661273976,0.132160756078747,1.47861130118314e-23,2.1249928431719e-21,"NUP205"
295.767645455758,-1.81725682911174,0.186941843273597,1.56724044332064e-23,2.23420236424024e-21,"NUSAP1"
618.068460345236,0.874469995767902,0.0894697573177103,2.01816602289347e-23,2.85400966293503e-21,"ABLIM1"
233.597961150705,-1.62011993227686,0.166618477146729,3.06451244688776e-23,4.29931639076467e-21,"EZH2"
