UniqueCount	AmbigCount
0	0
16	2448
20	2448
0	2441
0	2455
0	2193
0	2404
0	2395
5	2393
0	2441
0	2427
0	2390
0	0
1	0
0	2
0	2
0	2
0	2
0	2
0	2
0	2
0	2
0	0
0	0
0	0
0	320
0	290
0	301
1	320
0	331
0	31
0	31
0	1075
237	1075
50	1079
11	1079
45	1075
13	0
13	48
0	48
458	0
24	423
294	423
478	0
0	5449
63	400
5	4634
0	5449
36	4751
1	5515
0	5464
0	4809
0	5938
0	5282
27	5446
0	3990
4	194
3	254
0	258
0	129
35	129
39	3526
0	3620
60	3503
24	3372
6	3269
6	3638
32	3641
46	3476
27	3244
0	3957
0	3828
0	3549
0	3420
21	0
0	530
0	647
12	589
0	0
0	0
0	17
0	810
0	810
0	794
0	349
14	287
0	365
342	0
3	20
0	20
48	0
0	399
1	399
1	300
5	194
92	254
0	258
0	399
2	317
0	317
198	0
0	1731
92	1727
0	1717
0	2263
1	2310
0	1716
0	2207
0	2262
159	0
0	3
0	3
4	433
0	433
3	433
1	2398
1	2905
1	2933
19	2946
0	2972
0	2937
0	0
7	0
0	0
0	0
0	0
0	0
10	0
0	156
0	156
0	151
1	151
11	151
3	2
0	0
0	2
0	0
160	2
0	97
28	97
0	405
1	363
2	364
18	405
238	0
15	176
0	176
2	176
93	147
0	147
0	147
0	138
4	0
0	0
0	0
0	0
164	0
26	608
0	586
3251	0
0	1079
0	1815
2	1658
80	1658
0	307
0	308
0	329
0	0
0	0
0	291
0	285
0	294
0	0
0	0
0	0
0	0
0	0
0	0
24	412
0	412
0	410
18	0
0	0
0	0
0	0
0	1
0	1
215	0
393	1214
3	1214
941	0
64	0
0	30210
85	30212
158	0
16	0
10	0
0	797
22	797
0	0
194	3218
7	3208
0	2655
0	2867
1	2857
2569	617
0	617
5	31
0	31
0	30
0	544
6	544
763	0
0	1132
10	1190
11	863
0	863
125	831
7	48
0	1190
0	6
0	0
2	1183
0	1183
26	1369
9	1664
0	2077
12	1659
2920	2
141	809
363	0
3	363
0	809
19	809
28	516
83	516
7009	2
2	0
0	0
0	0
0	0
524	0
306	4
0	681
14	681
746	0
0	227
29	227
30	148
0	157
79	157
2	0
0	0
0	0
0	0
0	0
0	0
40	9
4	9
0	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
0	1
0	1
0	0
0	0
2	0
0	0
0	0
0	0
0	65
0	65
0	65
0	11
0	65
0	64
1	65
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
4	0
0	0
179	2
229	0
5	75
0	75
0	79
14	79
0	0
178	0
148	0
14	1994
45	1990
0	2566
46	2114
276	0
0	313
0	442
0	444
0	485
0	2257
0	3102
0	3301
0	2447
20	1958
3	0
2	198
0	198
8	2905
0	2905
0	0
0	0
1	0
0	0
0	0
0	0
0	0
17	1285
2	1286
83	1286
0	0
385	0
0	872
0	1005
403	965
21	835
0	2
6	0
0	2
0	0
0	2
0	2
0	1
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
446	257
0	253
378	0
115	706
85	706
0	25
0	25
10	625
0	625
5	0
149	0
1	3503
386	3505
58	3033
1145	2
2	0
0	1
0	1
56	17
11327	467
101	0
295	0
634	0
1	3398
6	3398
313	3384
182	0
9	469
107	469
0	45
0	45
1	45
175	0
134	0
0	872
0	872
0	872
31	0
1096	2
0	1253
26	1253
9	667
0	696
1	704
14	612
23	640
51	0
147	0
0	92
0	92
4	95
8	84
0	0
0	0
0	0
0	1
0	1
1	0
0	0
0	0
0	0
0	0
0	0
0	8
0	8
0	0
0	0
0	0
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	7
0	7
0	7
0	2
0	1
0	2
2	18
0	102
0	102
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	3
0	3
0	0
0	2
0	2
0	2
0	2
0	2
0	2
0	63
0	0
12	63
0	0
0	0
2	0
0	0
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
1	0
233	0
64	0
1	1153
0	1153
0	1009
7	6
0	6
0	0
0	507
0	510
0	511
806	561
2	390
0	507
260	1641
145	1641
5556	60
638	0
0	212
10	212
0	534
0	481
0	453
65	3128
27	3067
275	1786
241	17435
0	17377
11	17433
2	17432
10	17432
20	15049
0	124
8	124
499	0
0	71
0	71
0	37
37	39
143	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	644
0	693
0	818
1	768
0	752
22	800
0	792
0	769
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	1090
0	1090
383	2
121	0
403	0
0	843
139	843
191	0
1	0
0	0
0	0
0	0
1	0
0	0
0	0
2	0
0	0
0	0
0	0
1	13
0	16
0	0
0	0
0	16
0	0
0	0
0	16
0	18
0	16
0	18
0	0
1	0
0	0
0	1670
0	1991
23	1991
0	1619
0	1940
7	0
7	28
6	28
0	0
1	28
0	28
0	24
0	0
0	0
0	0
0	0
347	749
0	741
0	6112
730	6114
27	1031
0	1015
31	1025
5	331
0	331
732	8
4	342
10	398
0	399
14	0
15	1395
0	1457
0	1474
5	1222
0	1018
0	0
0	0
0	0
7	8
14	565
79	585
0	426
1	446
26	0
0	0
0	0
0	0
0	0
0	0
0	0
16	119
0	119
0	795
0	527
1	795
25	0
7	30
1	30
0	177
0	177
542	2
15	365
1	365
0	365
0	308
87	0
4	1308
0	1132
0	1308
23	0
187	1802
0	1802
0	1802
7	0
0	0
0	0
0	0
0	20
8	20
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
