UniqueCount	AmbigCount
0	0
0	327
2	327
0	328
0	328
0	287
0	323
0	323
1	323
0	328
0	327
0	321
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	39
0	38
0	38
0	39
0	39
0	2
0	2
0	230
40	230
10	230
1	230
2	230
2	0
3	4
0	4
58	0
8	73
106	73
123	0
0	902
6	46
1	743
0	902
12	830
0	829
0	903
0	834
0	945
0	876
0	902
0	671
0	43
0	72
0	80
0	36
6	36
8	672
0	679
1	671
1	653
0	623
0	684
3	684
1	669
11	589
0	603
0	606
0	574
0	577
5	0
0	86
0	111
6	104
0	0
0	0
0	4
0	225
0	225
0	225
0	85
5	70
0	90
69	0
0	5
0	5
23	0
0	106
0	106
0	85
0	44
32	73
0	81
0	106
0	57
0	57
45	0
0	110
27	108
0	108
0	220
4	218
0	102
0	209
0	210
44	0
0	0
0	0
1	67
0	67
1	67
0	261
0	290
0	292
1	292
0	294
0	291
0	0
1	0
0	0
0	0
0	0
0	0
5	0
0	40
0	40
0	14
0	14
8	14
0	0
0	0
0	0
0	0
29	0
0	36
6	36
0	93
0	86
0	86
2	93
35	0
9	69
0	69
0	69
7	38
0	38
0	38
1	36
0	0
0	0
0	1
0	1
38	0
11	142
0	136
621	0
0	127
0	290
1	275
3	275
0	35
0	34
0	39
0	0
0	0
0	34
0	35
0	37
0	0
0	0
0	0
0	0
0	0
0	0
0	69
0	69
0	69
3	0
0	0
0	0
0	0
0	0
0	0
31	0
57	166
0	166
134	0
16	0
0	9075
30	9075
58	0
1	0
0	0
0	95
1	95
0	0
12	568
0	557
0	464
0	495
1	484
569	177
0	177
0	13
0	13
0	12
0	68
0	74
129	0
0	144
3	144
0	164
0	164
10	158
2	0
0	144
0	0
0	0
6	149
0	149
5	268
2	412
0	471
4	411
585	0
26	86
54	0
0	62
0	86
0	86
7	70
18	70
1747	0
0	0
0	0
0	0
0	0
97	0
81	0
0	112
0	112
213	0
0	47
7	47
7	53
0	53
19	53
0	0
0	0
0	0
0	0
0	0
0	0
3	9
0	9
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	3
0	3
0	3
0	0
0	3
0	3
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
45	0
39	0
1	16
0	16
0	11
1	11
0	0
15	0
41	0
6	344
15	344
0	500
1	447
66	0
0	35
0	77
0	77
0	77
0	444
0	507
0	523
0	458
13	188
0	0
6	50
0	50
1	672
0	672
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	268
0	268
8	268
0	0
95	0
0	135
0	175
104	173
0	131
0	0
0	0
0	0
0	0
0	2
0	2
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
40	45
0	39
46	0
37	109
9	109
0	1
0	1
0	97
0	89
1	0
32	0
0	706
39	708
12	654
184	0
0	0
0	0
0	0
2	0
2320	158
17	0
81	0
154	0
1	794
3	794
48	792
62	0
4	125
29	125
0	15
0	15
0	15
31	0
40	0
0	141
0	141
0	141
10	0
265	0
0	216
2	216
0	127
0	128
0	131
0	126
5	127
15	0
26	0
0	7
0	7
0	7
2	5
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	8
0	8
0	8
0	0
0	0
0	0
0	7
0	8
0	8
1	0
