"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ANKRD27:19:32659045:32675070",95.5957929021325,1.72588671295437,0.50370304947583,3.42639718927727,0.000611645261518485,0.00275015648315359
"NUDT19:19:32692674:32709184",1177.50705257221,0.740146714179186,0.343953505394688,2.15188013080391,0.0314067965429609,0.0558148599107342
"CEP89:19:32887841:32899856",82.1753694379222,0.848762256310467,0.439264484084499,1.93223510450527,0.0533304941649881,0.0840323572288616
"CEP89:19:32915517:32918223",83.0892580594434,0.483363807452986,0.416669270063523,1.16006588961863,0.246021980645603,0.289731056872667
"CEP89:19:32918339:32923438",65.4676916726724,1.383522880245,0.497883613691308,2.77880782214856,0.00545587926344966,0.0144026368267612
"CEP89:19:32926984:32931428",63.9020136435912,1.38707286915817,0.491747687852182,2.82070033763966,0.00479189421766908,0.0130619222377689
"CEP89:19:32939885:32948265",69.9506925015697,0.50736416895266,0.453833518854804,1.1179521738124,0.26358742014519,0.306968017320455
"CEP89:19:32948368:32953614",79.1264832322755,1.18620304177356,0.463112253594953,2.56137261012972,0.0104259469266049,0.0238172348726542
"CEP89:19:32966466:32971835",1617.74325298095,0.913534306485049,0.350244191953126,2.60827824550281,0.00909989515981337,0.021404098190112
"FAAP24:19:32972346:32973183",28.634400407541,1.07934496270026,0.548804318365432,1.96672097244971,0.0492153876859248,0.0789675267017782
"FAAP24:19:32972346:32974059",98.7801846578825,0.99791423984661,0.407009128141276,2.45182275002989,0.0142134656682761,0.0301943465516078
"FAAP24:19:32974212:32976430",53.6986707918607,0.831744159027814,0.431634836300468,1.92696253656603,0.0539842989386289,0.0848264686380618
"RHPN2:19:32980256:32990513",237.020103774101,0.645459209691931,0.383000696124144,1.6852690248968,0.0919366790452115,0.129428367453228
"RHPN2:19:32991969:32993976",69.8991545156816,0.313819708795453,0.451355534878606,0.695282730674513,0.486878134584398,0.522712765657467
"RHPN2:19:32996220:32999585",170.217418533572,0.803550070954576,0.422499515515121,1.90189583998663,0.0571847731625303,0.0887911288425333
