UniqueCount	AmbigCount
0	0
1	393
2	393
0	398
0	401
0	355
0	392
0	390
0	390
0	398
0	393
0	389
0	0
0	0
0	2
0	2
0	2
0	2
0	2
0	2
0	2
0	2
0	0
0	0
0	0
0	72
0	64
0	66
0	72
0	74
0	7
0	7
0	229
43	229
9	229
1	229
6	229
2	0
8	6
0	6
67	0
15	102
66	102
103	0
0	1169
8	69
0	954
0	1169
16	1007
1	1132
0	1179
0	1034
0	1251
0	1106
2	1168
0	834
0	35
0	60
0	64
0	15
11	15
3	826
0	840
7	815
0	783
1	748
0	841
2	843
12	815
5	726
0	828
0	760
0	765
0	697
4	0
0	117
0	134
1	121
0	0
0	0
0	2
0	199
0	199
0	196
0	83
4	64
0	85
99	0
0	0
0	0
16	0
0	95
0	95
0	72
1	35
30	60
0	64
0	95
0	78
0	78
64	0
0	195
18	195
0	199
0	240
0	258
0	174
0	223
0	231
83	0
0	0
0	0
1	72
0	72
0	72
0	373
0	417
0	426
0	429
0	429
0	425
0	0
0	0
0	0
0	0
0	0
0	0
2	0
0	53
0	53
0	22
0	22
1	22
1	1
0	0
0	1
0	0
51	0
0	10
5	10
0	97
1	85
2	84
1	97
37	0
6	51
0	51
0	51
20	43
0	43
0	43
0	42
0	0
0	0
0	0
0	0
36	0
9	142
0	130
650	0
0	204
0	328
0	306
7	306
0	48
0	48
0	50
0	0
0	0
0	43
0	44
0	45
0	0
0	0
0	0
0	0
0	0
0	0
3	96
1	96
0	96
1	0
1	0
0	0
0	0
0	0
0	0
40	0
68	228
0	228
169	0
20	0
0	8416
10	8416
57	0
4	0
1	0
0	148
0	148
0	0
29	654
3	652
0	554
0	598
0	596
593	142
0	140
0	8
0	8
0	8
0	70
0	70
181	0
0	220
1	228
0	211
0	211
20	203
0	0
0	228
0	0
0	0
0	232
0	232
12	321
3	408
0	511
0	408
672	0
44	148
85	0
0	62
0	148
4	148
2	121
23	121
1792	2
0	0
0	0
0	0
0	0
128	0
94	0
0	155
0	155
184	0
0	41
12	41
4	54
0	54
24	54
0	0
0	0
0	0
0	0
0	0
0	0
10	4
0	4
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	16
0	16
0	16
0	3
0	16
0	16
