UniqueCount	AmbigCount
0	0
2	383
1	383
0	383
0	384
0	327
0	374
0	373
1	373
0	383
0	383
0	372
0	0
0	0
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	0
0	0
0	0
1	51
0	43
0	44
0	51
0	52
0	3
0	3
0	216
26	216
3	216
1	216
6	216
0	0
2	7
0	7
62	0
2	87
78	87
84	0
0	1018
15	58
5	829
0	1018
10	876
0	970
0	1017
0	879
0	1078
0	940
6	1017
0	714
0	55
0	73
0	73
0	25
14	25
10	730
0	746
1	727
2	680
0	663
0	744
7	747
7	726
3	655
0	658
0	615
0	612
0	569
5	0
0	106
0	126
2	114
0	0
0	0
0	3
0	178
0	178
0	176
0	60
0	49
0	64
79	0
0	3
0	3
5	0
0	92
0	92
0	77
0	55
30	73
0	73
0	92
0	67
0	67
52	0
0	244
13	244
0	244
0	369
0	380
0	238
0	355
0	365
46	0
0	0
0	0
1	74
0	74
2	74
0	368
0	420
0	429
1	426
0	430
0	426
0	0
2	0
0	0
0	0
0	0
0	0
0	0
0	32
0	32
0	26
0	26
1	26
3	1
0	0
0	1
0	0
47	0
0	29
3	29
0	89
0	75
0	75
0	89
47	0
5	23
0	23
1	23
20	35
0	35
0	35
0	32
0	0
0	0
0	3
0	3
29	0
13	138
0	136
561	0
0	185
0	307
1	283
9	283
0	57
0	56
0	58
0	0
0	0
0	48
0	47
0	48
0	0
0	0
0	0
0	0
0	0
0	0
7	73
0	73
0	72
1	0
0	0
0	0
0	0
0	0
0	0
41	0
75	231
0	231
145	0
10	0
0	6461
15	6461
45	0
1	0
2	0
0	104
1	104
0	0
34	507
4	506
1	430
0	456
0	455
533	102
0	102
0	8
0	8
0	7
0	80
2	80
142	0
0	188
0	190
0	181
0	181
17	179
0	1
0	190
0	1
0	0
0	193
0	193
7	235
3	317
0	369
2	313
553	0
26	154
69	0
3	80
0	154
4	154
3	93
15	93
1455	0
0	0
0	0
0	0
0	0
102	0
59	0
0	144
0	144
165	0
0	50
4	50
3	31
0	31
17	31
0	0
0	0
0	0
0	0
0	0
0	0
7	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	10
0	10
0	10
0	2
0	10
0	10
0	10
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
32	2
52	0
3	16
0	16
0	19
1	19
0	0
32	0
42	0
2	389
12	389
0	499
5	421
48	0
0	45
0	77
0	77
0	80
0	454
0	552
0	580
0	482
5	276
0	0
3	49
0	49
3	620
0	620
0	1
0	1
0	1
0	0
0	0
0	0
0	0
1	223
0	223
8	223
0	0
99	0
0	166
0	187
108	180
6	159
0	1
0	0
0	1
0	0
0	1
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
82	37
0	35
70	0
30	122
12	122
0	4
0	4
3	100
0	100
2	0
29	0
0	671
78	671
12	590
225	0
0	0
0	0
0	0
17	0
2219	106
30	0
80	0
110	0
1	711
0	711
49	710
36	0
0	104
29	104
0	1
0	1
0	1
28	0
34	0
0	179
0	179
0	179
7	0
215	0
0	221
1	221
2	121
0	124
0	126
3	109
11	122
17	0
34	0
0	23
0	23
0	23
5	18
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	2
0	2
0	0
0	0
0	0
0	3
0	14
0	14
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	11
0	0
1	11
0	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
27	0
8	0
1	270
0	270
0	241
0	2
0	2
0	0
0	62
0	61
0	63
136	79
2	41
0	57
55	345
50	345
1060	10
130	0
0	43
0	43
0	88
0	80
0	79
18	579
1	556
40	290
67	3444
0	3444
3	3444
1	3444
2	3444
1	2926
0	32
2	32
104	0
0	13
0	13
0	5
0	5
40	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	100
0	109
0	124
0	116
0	112
6	120
0	120
0	114
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	213
0	213
74	0
13	0
63	0
0	175
43	175
37	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	0
0	0
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	302
0	368
6	368
0	293
0	359
2	0
4	5
2	5
0	0
0	8
0	8
0	7
0	0
0	0
0	0
0	0
61	154
0	154
0	1068
196	1068
6	156
0	152
11	154
0	69
0	69
112	0
0	79
6	92
0	92
4	0
0	212
1	218
0	222
3	181
0	140
0	0
0	0
0	0
3	0
13	84
23	87
0	57
0	60
1	0
0	0
0	0
0	0
0	0
0	0
0	0
4	9
0	9
0	177
0	122
1	177
1	0
3	3
0	3
0	33
0	33
92	0
1	76
1	76
0	76
0	64
8	0
1	250
0	209
0	250
1	0
51	281
0	281
0	281
1	0
0	0
0	0
0	0
0	2
0	2
0	0
0	0
0	0
